Year,Source,Value,Growth (%)
2005-02-01 00:00:00,Unnamed: 3,247.271,-6.586905521954467
2005-03-01 00:00:00,Unnamed: 3,260.043,5.165183139146934
2005-04-01 00:00:00,Unnamed: 3,246.929,-5.043012117226764
2005-05-01 00:00:00,Unnamed: 3,255.79,3.5884808993678297
2005-06-01 00:00:00,Unnamed: 3,252.466,-1.299503498963983
2005-07-01 00:00:00,Unnamed: 3,266.332,5.492224695602577
2005-08-01 00:00:00,Unnamed: 3,266.097,-0.08823573584849642
2005-09-01 00:00:00,Unnamed: 3,255.348,-4.039504391255811
2005-10-01 00:00:00,Unnamed: 3,261.121,2.2608361921769404
2005-11-01 00:00:00,Unnamed: 3,256.532,-1.7574228039874185
2005-12-01 00:00:00,Unnamed: 3,268.55,4.684795659021113
2006-01-01 00:00:00,Unnamed: 3,276.647,3.0150809905045595
2006-02-01 00:00:00,Unnamed: 3,247.274,-10.617501726026301
2006-03-01 00:00:00,Unnamed: 3,265.069,7.196470312285164
2006-04-01 00:00:00,Unnamed: 3,250.384,-5.540066925970233
2006-05-01 00:00:00,Unnamed: 3,261.125,4.289810850533593
2006-06-01 00:00:00,Unnamed: 3,261.96,0.3197702249880141
2006-07-01 00:00:00,Unnamed: 3,274.809,4.904947320201569
2006-08-01 00:00:00,Unnamed: 3,277.063,0.8202060340090522
2006-09-01 00:00:00,Unnamed: 3,267.952,-3.288421766890559
2006-10-01 00:00:00,Unnamed: 3,275.12,2.675105989132387
2006-11-01 00:00:00,Unnamed: 3,270.475,-1.6883541727246265
2006-12-01 00:00:00,Unnamed: 3,283.636,4.8658840927997105
2007-01-01 00:00:00,Unnamed: 3,290.845,2.54163787389472
2007-02-01 00:00:00,Unnamed: 3,261.666,-10.032491533290933
2007-03-01 00:00:00,Unnamed: 3,285.146,8.973271269480954
2007-04-01 00:00:00,Unnamed: 3,278.386,-2.370715352836794
2007-05-01 00:00:00,Unnamed: 3,286.01,2.738643466266244
2007-06-01 00:00:00,Unnamed: 3,281.995,-1.4037970700325086
2007-07-01 00:00:00,Unnamed: 3,295.653,4.8433482863171395
2007-08-01 00:00:00,Unnamed: 3,295.523,-0.04397046537664151
2007-09-01 00:00:00,Unnamed: 3,287.603,-2.679994450516543
2007-10-01 00:00:00,Unnamed: 3,299.416,4.107398045222066
2007-11-01 00:00:00,Unnamed: 3,297.828,-0.5303657787159133
2007-12-01 00:00:00,Unnamed: 3,312.007,4.760801536457304
2008-01-01 00:00:00,Unnamed: 3,331.138,6.131593201434571
2008-02-01 00:00:00,Unnamed: 3,300.535,-9.241766272671804
2008-03-01 00:00:00,Unnamed: 3,321.487,6.9715673715207815
2008-04-01 00:00:00,Unnamed: 3,314.073,-2.3061585693978426
2008-05-01 00:00:00,Unnamed: 3,324.185,3.2196336520490476
2008-06-01 00:00:00,Unnamed: 3,313.335,-3.3468544195443983
2008-07-01 00:00:00,Unnamed: 3,330.507,5.480396380870323
2008-08-01 00:00:00,Unnamed: 3,333.607,0.9379529026616762
2008-09-01 00:00:00,Unnamed: 3,318.84,-4.426465871519502
2008-10-01 00:00:00,Unnamed: 3,330.125,3.5393927988960128
2008-11-01 00:00:00,Unnamed: 3,327.317,-0.8505868989019283
2008-12-01 00:00:00,Unnamed: 3,323.102,-1.2877424637278367
2009-01-01 00:00:00,Unnamed: 3,318.353,-1.4698144858279916
2009-02-01 00:00:00,Unnamed: 3,294.389,-7.527493065873414
2009-03-01 00:00:00,Unnamed: 3,319.356,8.480955470482932
2009-04-01 00:00:00,Unnamed: 3,303.489,-4.968436478412808
2009-05-01 00:00:00,Unnamed: 3,319.032,5.121437679784124
2009-06-01 00:00:00,Unnamed: 3,321.739,0.8485042252814656
2009-07-01 00:00:00,Unnamed: 3,343.841,6.869543325490546
2009-08-01 00:00:00,Unnamed: 3,348.551,1.3698191896835965
2009-09-01 00:00:00,Unnamed: 3,332.374,-4.64121462856224
2009-10-01 00:00:00,Unnamed: 3,346.472,4.2416073459416115
2009-11-01 00:00:00,Unnamed: 3,348.333,0.5371285414117244
2009-12-01 00:00:00,Unnamed: 3,360.689,3.5471804279238572
2010-01-01 00:00:00,Unnamed: 3,377.071,4.541862934550256
2010-02-01 00:00:00,Unnamed: 3,347.952,-7.722418324400449
2010-03-01 00:00:00,Unnamed: 3,384.094,10.387064882512531
2010-04-01 00:00:00,Unnamed: 3,368.922,-3.950074721292174
2010-05-01 00:00:00,Unnamed: 3,376.012,1.9218154515046493
2010-06-01 00:00:00,Unnamed: 3,372.328,-0.9797559652351628
2010-07-01 00:00:00,Unnamed: 3,385.443,3.5224318342966354
2010-08-01 00:00:00,Unnamed: 3,389.064,0.9394385162008412
2010-09-01 00:00:00,Unnamed: 3,377.355,-3.009530565665286
2010-10-01 00:00:00,Unnamed: 3,386.771,2.4952630811835075
2010-11-01 00:00:00,Unnamed: 3,386.602,-0.04369510640663821
2010-12-01 00:00:00,Unnamed: 3,400.917,3.702774429516653
2011-01-01 00:00:00,Unnamed: 3,400.71,-0.05163163447795549
2011-02-01 00:00:00,Unnamed: 3,359.327,-10.327418831573954
2011-03-01 00:00:00,Unnamed: 3,394.959,9.916315779220607
2011-04-01 00:00:00,Unnamed: 3,373.481,-5.438032808468729
2011-05-01 00:00:00,Unnamed: 3,385.273,3.1573225947236994
2011-06-01 00:00:00,Unnamed: 3,389.673,1.1420473274794674
2011-07-01 00:00:00,Unnamed: 3,399.454,2.5100533011011894
2011-08-01 00:00:00,Unnamed: 3,402.931,0.8704381480721057
2011-09-01 00:00:00,Unnamed: 3,387.218,-3.8996751304813837
2011-10-01 00:00:00,Unnamed: 3,397.994,2.782928479564495
2011-11-01 00:00:00,Unnamed: 3,400.892,0.7281516806785904
2011-12-01 00:00:00,Unnamed: 3,420.525,4.8973289564271605
2012-01-01 00:00:00,Unnamed: 3,399.385,-5.027049521431537
2012-02-01 00:00:00,Unnamed: 3,373.028,-6.599396572229798
2012-03-01 00:00:00,Unnamed: 3,388.074,4.033477379714112
2012-04-01 00:00:00,Unnamed: 3,368.981,-4.919937949978614
2012-05-01 00:00:00,Unnamed: 3,387.318,4.969632582707506
2012-06-01 00:00:00,Unnamed: 3,377.793,-2.4592195560237284
2012-07-01 00:00:00,Unnamed: 3,379.862,0.5476544033372832
2012-08-01 00:00:00,Unnamed: 3,386.269,1.6866651573466118
2012-09-01 00:00:00,Unnamed: 3,366.955,-5.000142387817819
2012-10-01 00:00:00,Unnamed: 3,373.975,1.9130411085828136
2012-11-01 00:00:00,Unnamed: 3,368.902,-1.3565077879537535
2012-12-01 00:00:00,Unnamed: 3,383.017,3.8262194295503926
2013-01-01 00:00:00,Unnamed: 3,391.713,2.2703953088244244
2013-02-01 00:00:00,Unnamed: 3,354.251,-9.563634599821825
2013-03-01 00:00:00,Unnamed: 3,397.835,12.303140993250562
2013-04-01 00:00:00,Unnamed: 3,386.469,-2.856963313936678
2013-05-01 00:00:00,Unnamed: 3,404.782,4.738543065549883
2013-06-01 00:00:00,Unnamed: 3,401.893,-0.7137175072014057
2013-07-01 00:00:00,Unnamed: 3,419.452,4.369073360322284
2013-08-01 00:00:00,Unnamed: 3,413.684,-1.3751275473713243
2013-09-01 00:00:00,Unnamed: 3,395.313,-4.440829231974175
2013-10-01 00:00:00,Unnamed: 3,417.493,5.61074389154923
2013-11-01 00:00:00,Unnamed: 3,415.796,-0.406473880999203
2013-12-01 00:00:00,Unnamed: 3,436.115,4.886771397512235
2014-01-01 00:00:00,Unnamed: 3,420.974,-3.471790697407795
2014-02-01 00:00:00,Unnamed: 3,382.165,-9.218859121941014
2014-03-01 00:00:00,Unnamed: 3,423.586,10.838512160977576
2014-04-01 00:00:00,Unnamed: 3,408.886,-3.4703696533879724
2014-05-01 00:00:00,Unnamed: 3,420.035,2.726676873260514
2014-06-01 00:00:00,Unnamed: 3,422.748,0.6458985560727104
2014-07-01 00:00:00,Unnamed: 3,437.471,3.4826894509258466
2014-08-01 00:00:00,Unnamed: 3,431.02,-1.4746120314260924
2014-09-01 00:00:00,Unnamed: 3,411.083,-4.625539418124436
2014-10-01 00:00:00,Unnamed: 3,424.674,3.306144987751858
2014-11-01 00:00:00,Unnamed: 3,419.845,-1.1371075224760552
2014-12-01 00:00:00,Unnamed: 3,446.73,6.403553692434105
2015-01-01 00:00:00,Unnamed: 3,426.511,-4.5260000447697735
2015-02-01 00:00:00,Unnamed: 3,385.395,-9.640079622799892
2015-03-01 00:00:00,Unnamed: 3,418.058,8.475200768043178
2015-04-01 00:00:00,Unnamed: 3,404.12,-3.333987150108353
2015-05-01 00:00:00,Unnamed: 3,421.76,4.365040087102834
2015-06-01 00:00:00,Unnamed: 3,419.237,-0.5982075113808771
2015-07-01 00:00:00,Unnamed: 3,434.897,3.7353573277167706
2015-08-01 00:00:00,Unnamed: 3,431.663,-0.7436243524328701
2015-09-01 00:00:00,Unnamed: 3,409.666,-5.0958734012412465
2015-10-01 00:00:00,Unnamed: 3,418.147,2.0702230597608784
2015-11-01 00:00:00,Unnamed: 3,418.73,0.13942465209604293
2015-12-01 00:00:00,Unnamed: 3,436.774,4.309220738900965
2016-01-01 00:00:00,Unnamed: 3,427.135,-2.2068621300718516
2016-02-01 00:00:00,Unnamed: 3,405.931,-4.9642384726140465
2016-03-01 00:00:00,Unnamed: 3,428.642,5.594793203771098
2016-04-01 00:00:00,Unnamed: 3,399.703,-6.751321615707284
2016-05-01 00:00:00,Unnamed: 3,423.372,5.921646822765925
2016-06-01 00:00:00,Unnamed: 3,424.332,0.22675094243360672
2016-07-01 00:00:00,Unnamed: 3,434.083,2.2979648011462794
2016-08-01 00:00:00,Unnamed: 3,441.57,1.7247853521100698
2016-09-01 00:00:00,Unnamed: 3,416.462,-5.686074688044929
2016-10-01 00:00:00,Unnamed: 3,424.405,1.9072568445620552
2016-11-01 00:00:00,Unnamed: 3,427.968,0.8395282807695637
2016-12-01 00:00:00,Unnamed: 3,468.546,9.481550022431584
2017-01-01 00:00:00,Unnamed: 3,439.571,-6.184024620848316
2017-02-01 00:00:00,Unnamed: 3,396.508,-9.796597136753803
2017-03-01 00:00:00,Unnamed: 3,437.49,10.335730931027886
2017-04-01 00:00:00,Unnamed: 3,408.227,-6.688838602025193
2017-05-01 00:00:00,Unnamed: 3,426.923,4.579804863470582
2017-06-01 00:00:00,Unnamed: 3,423.612,-0.7755496892882241
2017-07-01 00:00:00,Unnamed: 3,435.087,2.7088467748788814
2017-08-01 00:00:00,Unnamed: 3,446.085,2.527770308007371
2017-09-01 00:00:00,Unnamed: 3,416.763,-6.573186724503177
2017-10-01 00:00:00,Unnamed: 3,433.547,4.02722890467726
2017-11-01 00:00:00,Unnamed: 3,438.603,1.1661942073177833
2017-12-01 00:00:00,Unnamed: 3,454.004,3.5113758911817783
2018-01-01 00:00:00,Unnamed: 3,449.18,-1.0625457044431408
2018-02-01 00:00:00,Unnamed: 3,412.864,-8.08495480653636
2018-03-01 00:00:00,Unnamed: 3,449.086,8.773349093163851
2018-04-01 00:00:00,Unnamed: 3,425.122,-5.336171690945612
2018-05-01 00:00:00,Unnamed: 3,444.714,4.6085594252943896
2018-06-01 00:00:00,Unnamed: 3,438.195,-1.4658859401772806
2018-07-01 00:00:00,Unnamed: 3,455.403,3.927018793003123
2018-08-01 00:00:00,Unnamed: 3,459.274,0.8500163591368404
2018-09-01 00:00:00,Unnamed: 3,427.023,-7.022169772292786
2018-10-01 00:00:00,Unnamed: 3,448.833,5.107453228514625
2018-11-01 00:00:00,Unnamed: 3,440.087,-1.948608948094288
2018-12-01 00:00:00,Unnamed: 3,455.871,3.586563565840395
2019-01-01 00:00:00,Unnamed: 3,444.926,-2.400898499794901
2019-02-01 00:00:00,Unnamed: 3,404.689,-9.04352633921146
2019-03-01 00:00:00,Unnamed: 3,433.493,7.11756435188502
2019-04-01 00:00:00,Unnamed: 3,422.747,-2.4789327624667457
2019-05-01 00:00:00,Unnamed: 3,439.777,4.028414157876936
2019-06-01 00:00:00,Unnamed: 3,432.822,-1.5814833426941344
2019-07-01 00:00:00,Unnamed: 3,449.062,3.7521198090670005
2019-08-01 00:00:00,Unnamed: 3,446.394,-0.5941273142684111
2019-09-01 00:00:00,Unnamed: 3,416.241,-6.754795091331878
2019-10-01 00:00:00,Unnamed: 3,431.848,3.7495104999267337
2019-11-01 00:00:00,Unnamed: 3,430.565,-0.2970952742631705
2019-12-01 00:00:00,Unnamed: 3,454.288,5.509737205764531
2020-01-01 00:00:00,Unnamed: 3,432.686,-4.7551333075053765
2020-02-01 00:00:00,Unnamed: 3,403.222,-6.809557045987158
2020-03-01 00:00:00,Unnamed: 3,411.076,1.9478103873300734
2020-04-01 00:00:00,Unnamed: 3,323.946,-21.19559400208234
2020-05-01 00:00:00,Unnamed: 3,354.84,9.536774647626434
2020-06-01 00:00:00,Unnamed: 3,374.66,5.585616052305276
2020-07-01 00:00:00,Unnamed: 3,395.536,5.571985266641755
2020-08-01 00:00:00,Unnamed: 3,397.879,0.592360745924525
2020-09-01 00:00:00,Unnamed: 3,386.097,-2.9612017723981476
2020-10-01 00:00:00,Unnamed: 3,398.927,3.3229991427024874
2020-11-01 00:00:00,Unnamed: 3,402.541,0.9059301576478829
2020-12-01 00:00:00,Unnamed: 3,418.294,3.913390188825483
2021-01-01 00:00:00,Unnamed: 3,409.222,-2.1688094976260675
2021-02-01 00:00:00,Unnamed: 3,348.443,-14.852329542399968
2021-03-01 00:00:00,Unnamed: 3,411.001,17.95358207798692
2021-04-01 00:00:00,Unnamed: 3,393.241,-4.321157369446793
2021-05-01 00:00:00,Unnamed: 3,418.431,6.405741008694421
2021-06-01 00:00:00,Unnamed: 3,410.574,-1.8777289445571554
2021-07-01 00:00:00,Unnamed: 3,425.729,3.69117382006654
2021-08-01 00:00:00,Unnamed: 3,413.209,-2.9408379509030302
2021-09-01 00:00:00,Unnamed: 3,395.132,-4.374783705098384
2021-10-01 00:00:00,Unnamed: 3,422.318,6.880232428656741
2021-11-01 00:00:00,Unnamed: 3,423.789,0.34831572416993417
2021-12-01 00:00:00,Unnamed: 3,445.133,5.036468619997225
2022-01-01 00:00:00,Unnamed: 3,445.593,0.1033399006589164
2022-02-01 00:00:00,Unnamed: 3,403.607,-9.422499904621484
2022-03-01 00:00:00,Unnamed: 3,440.872,9.232991499156352
2022-04-01 00:00:00,Unnamed: 3,415.946,-5.653795205864743
2022-05-01 00:00:00,Unnamed: 3,440.614,5.930577526890501
2022-06-01 00:00:00,Unnamed: 3,439.639,-0.22128211995078306
2022-07-01 00:00:00,Unnamed: 3,446.783,1.6249695773122852
2022-08-01 00:00:00,Unnamed: 3,439.336,-1.6668046904201872
2022-09-01 00:00:00,Unnamed: 3,411.653,-6.301099841579106
2022-10-01 00:00:00,Unnamed: 3,435.904,5.891126749956865
2022-11-01 00:00:00,Unnamed: 3,437.624,0.3945822933490106
2022-12-01 00:00:00,Unnamed: 3,439.099,0.33704732830008854
2023-01-01 00:00:00,Unnamed: 3,436.791,-0.5256217846089317
2023-02-01 00:00:00,Unnamed: 3,392.663,-10.102772264080528
2023-03-01 00:00:00,Unnamed: 3,439.248,11.863862905341204
2023-04-01 00:00:00,Unnamed: 3,407.991,-7.116025570975848
2023-05-01 00:00:00,Unnamed: 3,438.492,7.475900203680963
2023-06-01 00:00:00,Unnamed: 3,431.448,-1.6064147122410555
2023-07-01 00:00:00,Unnamed: 3,440.978,2.2088409263688824
2023-08-01 00:00:00,Unnamed: 3,444.676,0.8385905872855259
2023-09-01 00:00:00,Unnamed: 3,430.249,-3.244384675584011
2023-10-01 00:00:00,Unnamed: 3,436.25,1.3947737240528113
2023-11-01 00:00:00,Unnamed: 3,435.762,-0.11186246418337653
2023-12-01 00:00:00,Unnamed: 3,468.477,7.507538518732693
2024-01-01 00:00:00,Unnamed: 3,434.368,-7.280827020323299
2024-02-01 00:00:00,Unnamed: 3,420.111,-3.282239944010612
2024-03-01 00:00:00,Unnamed: 3,448.494,6.756071609646042
2024-04-01 00:00:00,Unnamed: 3,421.742,-5.964851257764881
2024-05-01 00:00:00,Unnamed: 3,438.628,4.003869664391968
2024-06-01 00:00:00,Unnamed: 3,434.506,-0.9397484884685947
2024-07-01 00:00:00,Unnamed: 3,455.21,4.764951462120193
2024-08-01 00:00:00,Unnamed: 3,459.408,0.9222117264559238
2024-09-01 00:00:00,Unnamed: 3,436.54,-4.977710444746286
2024-10-01 00:00:00,Unnamed: 3,443.668,1.6328400604755489
2024-11-01 00:00:00,Unnamed: 3,453.182,2.144396260266679
2024-12-01 00:00:00,Unnamed: 3,463.213,2.213459493095482
2025-01-01 00:00:00,Unnamed: 3,443.965,-4.1553237927260405
2025-02-01 00:00:00,Unnamed: 3,402.491,-9.341727388420251
2025-03-01 00:00:00,Unnamed: 3,440.62,9.473255302603034
2025-04-01 00:00:00,Unnamed: 3,411.647,-6.575507239798473
2025-05-01 00:00:00,Unnamed: 3,434.551,5.563990506429062
2025-06-01 00:00:00,Unnamed: 3,434.889,0.07778143416998784
1984-01-01 00:00:00,Unnamed: 4,355.607,
1984-02-01 00:00:00,Unnamed: 4,333.238,-6.290371111929749
1984-03-01 00:00:00,Unnamed: 4,358.566,7.60057376409653
1984-04-01 00:00:00,Unnamed: 4,348.756,-2.7358979936748073
1984-05-01 00:00:00,Unnamed: 4,363.212,4.145018293592084
1984-06-01 00:00:00,Unnamed: 4,344.623,-5.1179476449016
1984-07-01 00:00:00,Unnamed: 4,348.366,1.086114391668569
1984-08-01 00:00:00,Unnamed: 4,340.669,-2.209457869022813
1984-09-01 00:00:00,Unnamed: 4,317.887,-6.687429733847217
1984-10-01 00:00:00,Unnamed: 4,326.373,2.669502055761952
1984-11-01 00:00:00,Unnamed: 4,323.172,-0.980779660082165
1984-12-01 00:00:00,Unnamed: 4,343.652,6.337182676717035
1985-01-01 00:00:00,Unnamed: 4,353.933,2.9916892670492246
1985-02-01 00:00:00,Unnamed: 4,323.067,-8.720859597720466
1985-03-01 00:00:00,Unnamed: 4,344.083,6.505152182055118
1985-04-01 00:00:00,Unnamed: 4,334.259,-2.855125071567033
1985-05-01 00:00:00,Unnamed: 4,349.644,4.602718251415805
1985-06-01 00:00:00,Unnamed: 4,332.457,-4.91557126677421
1985-07-01 00:00:00,Unnamed: 4,332.393,-0.01925060985331628
1985-08-01 00:00:00,Unnamed: 4,328.026,-1.3138062474239764
1985-09-01 00:00:00,Unnamed: 4,315.367,-3.8591453116521235
1985-10-01 00:00:00,Unnamed: 4,327.776,3.934780747510036
1985-11-01 00:00:00,Unnamed: 4,330.222,0.7462413355462161
1985-12-01 00:00:00,Unnamed: 4,346.947,5.064774606174027
1986-01-01 00:00:00,Unnamed: 4,326.552,-5.878419470409025
1986-02-01 00:00:00,Unnamed: 4,307.952,-5.695876920061737
1986-03-01 00:00:00,Unnamed: 4,349.995,13.652452330233288
1986-04-01 00:00:00,Unnamed: 4,338.487,-3.288046972099601
1986-05-01 00:00:00,Unnamed: 4,345.587,2.0975694782960463
1986-06-01 00:00:00,Unnamed: 4,334.442,-3.2249476976853875
1986-07-01 00:00:00,Unnamed: 4,335.334,0.26671291285185195
1986-08-01 00:00:00,Unnamed: 4,325.501,-2.9323003333989517
1986-09-01 00:00:00,Unnamed: 4,316.539,-2.7532941527061316
1986-10-01 00:00:00,Unnamed: 4,325.125,2.712461971510627
1986-11-01 00:00:00,Unnamed: 4,323.172,-0.6006920415224881
1986-12-01 00:00:00,Unnamed: 4,341.787,5.760090601908563
1987-01-01 00:00:00,Unnamed: 4,334.89,-2.017923443548175
1987-02-01 00:00:00,Unnamed: 4,296.606,-11.43181343127594
1987-03-01 00:00:00,Unnamed: 4,327.541,10.429660896947457
1987-04-01 00:00:00,Unnamed: 4,315.231,-3.7583081202048008
1987-05-01 00:00:00,Unnamed: 4,330.797,4.9379661264279395
1987-06-01 00:00:00,Unnamed: 4,311.957,-5.695335810179669
1987-07-01 00:00:00,Unnamed: 4,317.495,1.7752446651301268
1987-08-01 00:00:00,Unnamed: 4,311.395,-1.9212900990566828
1987-09-01 00:00:00,Unnamed: 4,302.09,-2.98816615552594
1987-10-01 00:00:00,Unnamed: 4,309.095,2.3188453772054807
1987-11-01 00:00:00,Unnamed: 4,297.439,-3.771008913117324
1987-12-01 00:00:00,Unnamed: 4,319.908,7.5541539609802255
1988-01-01 00:00:00,Unnamed: 4,334.583,4.5872563361966545
1988-02-01 00:00:00,Unnamed: 4,307.533,-8.084690495333003
1988-03-01 00:00:00,Unnamed: 4,326.015,6.009761554044601
1988-04-01 00:00:00,Unnamed: 4,316.232,-3.0007821725994033
1988-05-01 00:00:00,Unnamed: 4,331.539,4.840433605707184
1988-06-01 00:00:00,Unnamed: 4,315.603,-4.806674327907112
1988-07-01 00:00:00,Unnamed: 4,317.391,0.5665345386450804
1988-08-01 00:00:00,Unnamed: 4,315.766,-0.5119867923160992
1988-09-01 00:00:00,Unnamed: 4,306.5,-2.934451460891929
1988-10-01 00:00:00,Unnamed: 4,310.737,1.3823817292006657
1988-11-01 00:00:00,Unnamed: 4,313.792,0.9831465194038547
1988-12-01 00:00:00,Unnamed: 4,326.992,4.206608199061823
1989-01-01 00:00:00,Unnamed: 4,348.321,6.5227895483681575
1989-02-01 00:00:00,Unnamed: 4,317.572,-8.827776677260346
1989-03-01 00:00:00,Unnamed: 4,358.115,12.766553726399055
1989-04-01 00:00:00,Unnamed: 4,346.511,-3.240299903662225
1989-05-01 00:00:00,Unnamed: 4,350.304,1.0946261446245442
1989-06-01 00:00:00,Unnamed: 4,349.753,-0.1572919521329985
1989-07-01 00:00:00,Unnamed: 4,351.72,0.5623968915206001
1989-08-01 00:00:00,Unnamed: 4,358.32,1.8764926646195779
1989-09-01 00:00:00,Unnamed: 4,341.553,-4.679336905559273
1989-10-01 00:00:00,Unnamed: 4,356.682,4.429473610244972
1989-11-01 00:00:00,Unnamed: 4,359.731,0.8548230636813647
1989-12-01 00:00:00,Unnamed: 4,367.555,2.174958510664915
1990-01-01 00:00:00,Unnamed: 4,329.327,-10.400620315326957
1990-02-01 00:00:00,Unnamed: 4,321.465,-2.3872928730410914
1990-03-01 00:00:00,Unnamed: 4,353.956,10.107165632339466
1990-04-01 00:00:00,Unnamed: 4,334.136,-5.599566047757342
1990-05-01 00:00:00,Unnamed: 4,317.791,-4.891720736466598
1990-06-01 00:00:00,Unnamed: 4,289.276,-8.972878401213368
1990-07-01 00:00:00,Unnamed: 4,315.872,9.193987748724396
1990-08-01 00:00:00,Unnamed: 4,332.58,5.289484348090356
1990-09-01 00:00:00,Unnamed: 4,311.965,-6.198508629502674
1990-10-01 00:00:00,Unnamed: 4,312.873,0.2910582917955651
1990-11-01 00:00:00,Unnamed: 4,301.883,-3.512607351864816
1990-12-01 00:00:00,Unnamed: 4,341.584,13.151121460963356
1991-01-01 00:00:00,Unnamed: 4,370.278,8.400276359548453
1991-02-01 00:00:00,Unnamed: 4,292.511,-21.002327980598356
1991-03-01 00:00:00,Unnamed: 4,317.683,8.60548834060939
1991-04-01 00:00:00,Unnamed: 4,293.309,-7.672428175256451
1991-05-01 00:00:00,Unnamed: 4,320.12,9.140871913238247
1991-06-01 00:00:00,Unnamed: 4,313.437,-2.0876546295139353
1991-07-01 00:00:00,Unnamed: 4,309.257,-1.3336013297728155
1991-08-01 00:00:00,Unnamed: 4,340.813,10.203811069757517
1991-09-01 00:00:00,Unnamed: 4,345.122,1.2643297057330694
1991-10-01 00:00:00,Unnamed: 4,324.454,-5.988606927405382
1991-11-01 00:00:00,Unnamed: 4,318.757,-1.7558729434681064
1991-12-01 00:00:00,Unnamed: 4,355.69,11.586569079267273
1992-01-01 00:00:00,Unnamed: 4,366.577,3.060811380696671
1992-02-01 00:00:00,Unnamed: 4,305.537,-16.651344737940466
1992-03-01 00:00:00,Unnamed: 4,311.299,1.88585997767865
1992-04-01 00:00:00,Unnamed: 4,292.073,-6.176055817718662
1992-05-01 00:00:00,Unnamed: 4,282.361,-3.3251960982357165
1992-06-01 00:00:00,Unnamed: 4,323.546,14.585937859690246
1992-07-01 00:00:00,Unnamed: 4,333.005,2.9235410111699833
1992-08-01 00:00:00,Unnamed: 4,347.51,4.355790453596797
1992-09-01 00:00:00,Unnamed: 4,324.027,-6.75750338119766
1992-10-01 00:00:00,Unnamed: 4,340.565,5.103895663015745
1992-11-01 00:00:00,Unnamed: 4,345.048,1.3163419611528004
1992-12-01 00:00:00,Unnamed: 4,360.2,4.391273098235593
1993-01-01 00:00:00,Unnamed: 4,373.255,3.6243753470294404
1993-02-01 00:00:00,Unnamed: 4,322.185,-13.682335132818046
1993-03-01 00:00:00,Unnamed: 4,359.855,11.692040287412508
1993-04-01 00:00:00,Unnamed: 4,330.605,-8.128273888093817
1993-05-01 00:00:00,Unnamed: 4,313.546,-5.1599340602834225
1993-06-01 00:00:00,Unnamed: 4,304.45,-2.901009740197613
1993-07-01 00:00:00,Unnamed: 4,309.916,1.7953686976515115
1993-08-01 00:00:00,Unnamed: 4,346.577,11.829334400289104
1993-09-01 00:00:00,Unnamed: 4,324.882,-6.259792196250757
1993-10-01 00:00:00,Unnamed: 4,331.48,2.0308912158876202
1993-11-01 00:00:00,Unnamed: 4,338.485,2.1132496681549373
1993-12-01 00:00:00,Unnamed: 4,352.074,4.01465352969852
1994-01-01 00:00:00,Unnamed: 4,388.854,10.446667461954018
1994-02-01 00:00:00,Unnamed: 4,323.751,-16.742273449675203
1994-03-01 00:00:00,Unnamed: 4,354.509,9.500511195332217
1994-04-01 00:00:00,Unnamed: 4,332.955,-6.079958477781955
1994-05-01 00:00:00,Unnamed: 4,303.865,-8.736916400114126
1994-06-01 00:00:00,Unnamed: 4,313.708,3.2392674378424635
1994-07-01 00:00:00,Unnamed: 4,366.741,16.90521121552524
1994-08-01 00:00:00,Unnamed: 4,333.54,-9.052982895285766
1994-09-01 00:00:00,Unnamed: 4,307.933,-7.677340049169523
1994-10-01 00:00:00,Unnamed: 4,343.569,11.572647296652194
1994-11-01 00:00:00,Unnamed: 4,338.304,-1.5324432646717345
1994-12-01 00:00:00,Unnamed: 4,348.732,3.0824347332576885
1995-01-01 00:00:00,Unnamed: 4,336.872,-3.4008923758072185
1995-02-01 00:00:00,Unnamed: 4,299.81,-11.001804839820473
1995-03-01 00:00:00,Unnamed: 4,346.752,15.657249591407885
1995-04-01 00:00:00,Unnamed: 4,361.046,4.12225452196382
1995-05-01 00:00:00,Unnamed: 4,333.643,-7.589891592761044
1995-06-01 00:00:00,Unnamed: 4,342.092,2.532347449219685
1995-07-01 00:00:00,Unnamed: 4,400.977,17.21320580428656
1995-08-01 00:00:00,Unnamed: 4,399.583,-0.34765086276767887
1995-09-01 00:00:00,Unnamed: 4,349.815,-12.454984321154805
1995-10-01 00:00:00,Unnamed: 4,384.663,9.961836970970372
1995-11-01 00:00:00,Unnamed: 4,366.2,-4.799785786519639
1995-12-01 00:00:00,Unnamed: 4,373.129,1.8921354451119754
1996-01-01 00:00:00,Unnamed: 4,385.971,3.441705147549512
1996-02-01 00:00:00,Unnamed: 4,343.243,-11.070261755416855
1996-03-01 00:00:00,Unnamed: 4,385.026,12.17300862654156
1996-04-01 00:00:00,Unnamed: 4,325.915,-15.352469703344706
1996-05-01 00:00:00,Unnamed: 4,356.221,9.298743537425391
1996-06-01 00:00:00,Unnamed: 4,375.816,5.5007986615050575
1996-07-01 00:00:00,Unnamed: 4,395.278,5.178598037337423
1996-08-01 00:00:00,Unnamed: 4,398.87,0.9087275284736185
1996-09-01 00:00:00,Unnamed: 4,347.92,-12.773585378694808
1996-10-01 00:00:00,Unnamed: 4,400.155,15.013508852609792
1996-11-01 00:00:00,Unnamed: 4,387.043,-3.2767302670215215
1996-12-01 00:00:00,Unnamed: 4,378.537,-2.1976886289120423
